id_atencion,id_cliente,documento_cliente,fecha_atencion,fecha_proceso,valor_facturado,estado,codigo_cups,canal_ingreso,json_detalle
7336,1517,56724571,2025-11-21T19:49:49.667942,2025-11-21,416100.89,cancelada,9061,CALL_CENTER,"{""diagnostico"": ""DX156"", ""medico"": ""Dr. Perez""}"
7337,429,35293581,2025-10-06T19:49:49.667974,2025-10-06,209260.57,Cancelada,1969,WEB,"{""diagnostico"": ""DX151"", ""medico"": ""Dr. Gomez""}"
7338,1634,87611175,2025-11-18T19:49:49.667993,2025-11-18,291563.01,ACTIVA,4321,APP,"{""diagnostico"": ""DX151"", ""medico"": ""Dr. Lopez""}"
7339,788,40958325,2025-09-23T19:49:49.668010,2025-09-23,244997.5,Cancelada,5783,WEB,"{""diagnostico"": ""DX111"", ""medico"": ""Dr. Lopez""}"
7340,398,50550497,2025-09-01T19:49:49.668027,2025-09-01,420553.22,ACTIVA,4076,WEB,"{""diagnostico"": ""DX149"", ""medico"": ""Dr. Lopez""}"
7341,1920,27370717,2025-09-24T19:49:49.668044,2025-09-24,349869.73,cancelada,9873,CALL_CENTER,"{""diagnostico"": ""DX187"", ""medico"": ""Dr. Lopez""}"
7342,121,99682234,2025-11-22T19:49:49.668061,2025-11-22,212347.15,CERRADA,7212,APP,"{""diagnostico"": ""DX166"", ""medico"": ""Dr. Gomez""}"
7343,11,78097343,2025-11-21T19:49:49.668091,2025-11-21,314611.53,CERRADA,4265,APP,"{""diagnostico"": ""DX144"", ""medico"": ""Dr. Lopez""}"
7344,1969,60515016,2025-12-02T19:49:49.668113,2025-12-02,344290.05,cancelada,8091,WEB,"{""diagnostico"": ""DX16"", ""medico"": ""Dr. Perez""}"
7345,1652,88014948,2025-10-20T19:49:49.668130,2025-10-20,78760.07,Cancelada,1935,WEB,"{""diagnostico"": ""DX157"", ""medico"": ""Dr. Lopez""}"
7346,560,90503229,2025-12-01T19:49:49.668146,2025-12-01,443731.57,Pendiente,2308,APP,"{""diagnostico"": ""DX6"", ""medico"": ""Dr. Gomez""}"
7347,1417,76018436,2025-09-01T19:49:49.668163,2025-09-01,484464.45,ACTIVA,8782,CALL_CENTER,"{""diagnostico"": ""DX74"", ""medico"": ""Dr. Perez""}"
7348,2007,28769425,2025-12-22T19:49:49.668181,2025-12-22,304404.06,ACTIVA,7030,APP,"{""diagnostico"": ""DX95"", ""medico"": ""Dr. Perez""}"
7349,1820,82552239,2025-12-18T19:49:49.668197,2025-12-18,302227.2,CERRADA,8757,WEB,"{""diagnostico"": ""DX37"", ""medico"": ""Dr. Gomez""}"
7350,1223,22143057,2025-11-07T19:49:49.668215,2025-11-07,306732.75,Pendiente,5852,APP,{malformado: true}
7351,591,28557077,2025-11-09T19:49:49.668231,2025-11-09,379186.78,CERRADA,5138,CALL_CENTER,"{""diagnostico"": ""DX48"", ""medico"": ""Dr. Lopez""}"
7352,1321,66873177,2025-10-08T19:49:49.668248,2025-10-08,261332.39,cancelada,3535,APP,"{""diagnostico"": ""DX63"", ""medico"": ""Dr. Perez""}"
7353,119,36472692,2025-10-11T19:49:49.668264,2025-10-11,192269.77,ACTIVA,1521,APP,"{""diagnostico"": ""DX1"", ""medico"": ""Dr. Lopez""}"
7354,1619,20935934,2025-10-14T19:49:49.668281,2025-10-14,202737.9,PENDIENTE,2601,WEB,"{""diagnostico"": ""DX119"", ""medico"": ""Dr. Gomez""}"
7355,571,11007876,2025-11-17T19:49:49.668298,2025-11-17,121822.91,cancelada,9581,CALL_CENTER,"{""diagnostico"": ""DX158"", ""medico"": ""Dr. Lopez""}"
7356,645,57530391,2026-02-18T19:49:49.668314,2026-02-18,-383016.44,Cancelada,3043,CALL_CENTER,"{""diagnostico"": ""DX132"", ""medico"": ""Dr. Perez""}"
7357,1177,66190880,2026-02-04T19:49:49.668331,2026-02-04,190883.2,CERRADA,7164,APP,{malformado: true}
7358,2007,58078948,2025-09-18T19:49:49.668345,2025-09-18,77705.35,Pendiente,5756,CALL_CENTER,"{""diagnostico"": ""DX12"", ""medico"": ""Dr. Lopez""}"
7359,2027,34920221,2025-11-05T19:49:49.668362,2025-11-05,376371.48,CERRADA,5945,WEB,"{""diagnostico"": ""DX120"", ""medico"": ""Dr. Gomez""}"
7360,693,10652866,2026-02-02T19:49:49.668378,2026-02-02,201346.39,Pendiente,8846,APP,"{""diagnostico"": ""DX181"", ""medico"": ""Dr. Perez""}"
7361,1290,64622188,2026-01-10T19:49:49.668395,2026-01-10,353539.29,Cancelada,3127,APP,"{""diagnostico"": ""DX167"", ""medico"": ""Dr. Gomez""}"
7362,1007,32131119,2025-12-10T19:49:49.668416,2025-12-10,271888.66,Pendiente,6600,WEB,"{""diagnostico"": ""DX99"", ""medico"": ""Dr. Gomez""}"
7363,102,69437479,2025-12-17T19:49:49.668432,2025-12-17,318344.73,ACTIVA,1415,CALL_CENTER,"{""diagnostico"": ""DX102"", ""medico"": ""Dr. Perez""}"
7364,302,39476982,2025-11-22T19:49:49.668451,2025-11-22,287368.52,Cancelada,6782,WEB,"{""diagnostico"": ""DX132"", ""medico"": ""Dr. Perez""}"
7365,1616,41934141,2025-12-17T19:49:49.668467,2025-12-17,226744.07,ACTIVA,7053,APP,"{""diagnostico"": ""DX41"", ""medico"": ""Dr. Perez""}"
7366,575,48778034,2025-12-07T19:49:49.668485,2025-12-07,156308.34,ACTIVA,3393,WEB,"{""diagnostico"": ""DX183"", ""medico"": ""Dr. Lopez""}"
7367,1013,54422623,2025-12-27T19:49:49.668504,2025-12-27,188183.02,Cancelada,2351,APP,{malformado: true}
7368,528,84525598,2025-11-28T19:49:49.668548,2025-11-28,307073.84,cancelada,6647,CALL_CENTER,"{""diagnostico"": ""DX23"", ""medico"": ""Dr. Lopez""}"
7369,1065,96183119,2025-10-16T19:49:49.668571,2025-10-16,260696.81,Cancelada,8410,APP,"{""diagnostico"": ""DX96"", ""medico"": ""Dr. Perez""}"
7370,731,55485423,2025-10-28T19:49:49.668589,2025-10-28,230358.37,ACTIVA,1312,APP,"{""diagnostico"": ""DX97"", ""medico"": ""Dr. Gomez""}"
7371,316,73520074,2025-10-06T19:49:49.668605,2025-10-06,158150.98,Pendiente,3907,APP,{malformado: true}
7372,728,40416278,2025-11-24T19:49:49.668619,2025-11-24,182851.98,CERRADA,2677,CALL_CENTER,{malformado: true}
7373,2044,65835791,2025-11-05T19:49:49.668634,2025-11-05,255849.63,PENDIENTE,5853,APP,"{""diagnostico"": ""DX71"", ""medico"": ""Dr. Lopez""}"
7374,726,35958855,2025-11-15T19:49:49.668650,2025-11-15,371219.74,CERRADA,3341,WEB,"{""diagnostico"": ""DX130"", ""medico"": ""Dr. Gomez""}"
7375,1131,70416080,2025-12-06T19:49:49.668666,2025-12-06,242630.08,Pendiente,1915,CALL_CENTER,"{""diagnostico"": ""DX170"", ""medico"": ""Dr. Perez""}"
7376,262,69624695,2025-10-14T19:49:49.668683,2025-10-14,211931.23,Cancelada,9150,CALL_CENTER,"{""diagnostico"": ""DX197"", ""medico"": ""Dr. Perez""}"
7377,808,25424281,2025-10-25T19:49:49.668699,2025-10-25,346801.6,CERRADA,2972,APP,"{""diagnostico"": ""DX98"", ""medico"": ""Dr. Lopez""}"
7378,1328,50213058,2026-02-03T19:49:49.668716,2026-02-03,176435.27,CERRADA,8314,APP,"{""diagnostico"": ""DX46"", ""medico"": ""Dr. Lopez""}"
7379,840,18695874,2025-12-11T19:49:49.668732,2025-12-11,174902.83,cancelada,6729,CALL_CENTER,"{""diagnostico"": ""DX36"", ""medico"": ""Dr. Lopez""}"
7380,837,11791737,2025-09-06T19:49:49.668749,2025-09-06,196957.34,Cancelada,4791,WEB,"{""diagnostico"": ""DX37"", ""medico"": ""Dr. Gomez""}"
7381,575,22320075,2025-12-14T19:49:49.668765,2025-12-14,407252.57,PENDIENTE,7874,APP,"{""diagnostico"": ""DX115"", ""medico"": ""Dr. Lopez""}"
7382,2032,22488339,2026-02-07T19:49:49.668782,2026-02-07,31249.05,CERRADA,8525,APP,"{""diagnostico"": ""DX113"", ""medico"": ""Dr. Lopez""}"
7383,302,17025476,2025-09-24T19:49:49.668798,2025-09-24,205688.57,Cancelada,2299,APP,"{""diagnostico"": ""DX63"", ""medico"": ""Dr. Gomez""}"
7384,511,74106207,2025-11-03T19:49:49.668814,2025-11-03,217584.14,PENDIENTE,3046,APP,"{""diagnostico"": ""DX23"", ""medico"": ""Dr. Lopez""}"
7385,795,21160961,2025-12-01T19:49:49.668831,2025-12-01,362821.09,Cancelada,8557,APP,"{""diagnostico"": ""DX9"", ""medico"": ""Dr. Lopez""}"
7386,277,35798668,2025-11-22T19:49:49.668850,2025-11-22,289827.72,cancelada,2526,WEB,"{""diagnostico"": ""DX157"", ""medico"": ""Dr. Gomez""}"
7387,615,11006250,2025-11-19T19:49:49.668869,2025-11-19,260484.7,cancelada,4042,APP,"{""diagnostico"": ""DX129"", ""medico"": ""Dr. Perez""}"
7388,436,62070724,2026-01-27T19:49:49.668889,2026-01-27,232610.0,Pendiente,1111,APP,"{""diagnostico"": ""DX178"", ""medico"": ""Dr. Lopez""}"
7389,1479,20055670,2026-03-01T19:49:49.668906,2026-03-01,289913.93,Pendiente,9285,CALL_CENTER,{malformado: true}
7390,668,97795765,2026-02-27T19:49:49.668921,2026-02-27,172481.82,PENDIENTE,1811,CALL_CENTER,"{""diagnostico"": ""DX5"", ""medico"": ""Dr. Lopez""}"
7391,1612,21585626,2025-08-29T19:49:49.668937,2025-08-29,210755.25,ACTIVA,4069,CALL_CENTER,"{""diagnostico"": ""DX80"", ""medico"": ""Dr. Perez""}"
7392,351,36137271,2026-02-28T19:49:49.668953,2026-02-28,130022.8,PENDIENTE,2264,CALL_CENTER,{malformado: true}
7393,1642,79553986,2026-02-08T19:49:49.668967,2026-02-08,198735.87,cancelada,9057,APP,"{""diagnostico"": ""DX169"", ""medico"": ""Dr. Perez""}"
7394,1559,77905795,2025-11-11T19:49:49.669000,2025-11-11,357915.58,Pendiente,1665,WEB,"{""diagnostico"": ""DX130"", ""medico"": ""Dr. Perez""}"
7395,561,23516631,2025-12-18T19:49:49.669019,2025-12-18,269480.08,cancelada,1717,CALL_CENTER,"{""diagnostico"": ""DX180"", ""medico"": ""Dr. Gomez""}"
7396,655,20513558,2025-11-14T19:49:49.669036,2025-11-14,274367.41,ACTIVA,8890,APP,{malformado: true}
7397,1499,12632359,2025-10-28T19:49:49.669056,2025-10-28,195047.66,ACTIVA,2081,APP,"{""diagnostico"": ""DX186"", ""medico"": ""Dr. Perez""}"
7398,88,67616677,2025-10-31T19:49:49.669073,2025-10-31,207083.62,ACTIVA,4201,APP,{malformado: true}
7399,2088,51286777,2026-01-05T19:49:49.669087,2026-01-05,-237584.44,ACTIVA,4499,APP,"{""diagnostico"": ""DX195"", ""medico"": ""Dr. Lopez""}"
7400,799,77322699,2025-10-28T19:49:49.669103,2025-10-28,142854.54,ACTIVA,1913,CALL_CENTER,"{""diagnostico"": ""DX193"", ""medico"": ""Dr. Perez""}"
7401,344,18561616,2026-01-25T19:49:49.669118,2026-01-25,205816.74,Pendiente,2200,WEB,"{""diagnostico"": ""DX3"", ""medico"": ""Dr. Lopez""}"
7402,1649,14389764,2025-10-31T19:49:49.669134,2025-10-31,197305.62,Pendiente,4815,APP,"{""diagnostico"": ""DX19"", ""medico"": ""Dr. Perez""}"
7403,312,41601908,2025-09-21T19:49:49.669172,2025-09-21,131548.16,Pendiente,1855,WEB,"{""diagnostico"": ""DX26"", ""medico"": ""Dr. Perez""}"
7404,1816,99800293,2025-12-07T19:49:49.669189,2025-12-07,159974.17,ACTIVA,8317,APP,"{""diagnostico"": ""DX22"", ""medico"": ""Dr. Lopez""}"
7405,2005,65303334,2026-01-04T19:49:49.669209,2026-01-04,356705.08,ACTIVA,9536,WEB,"{""diagnostico"": ""DX195"", ""medico"": ""Dr. Perez""}"
7406,1730,87684621,2025-12-01T19:49:49.669226,2025-12-01,189532.4,Cancelada,4331,APP,"{""diagnostico"": ""DX157"", ""medico"": ""Dr. Lopez""}"
7407,200,96236164,2026-02-25T19:49:49.669245,2026-02-25,464086.73,CERRADA,2488,CALL_CENTER,"{""diagnostico"": ""DX28"", ""medico"": ""Dr. Gomez""}"
7408,286,35609429,2025-11-20T19:49:49.669262,2025-11-20,294528.37,Pendiente,1112,APP,"{""diagnostico"": ""DX83"", ""medico"": ""Dr. Perez""}"
7409,338,26502414,2025-12-02T19:49:49.669278,2025-12-02,212146.54,CERRADA,7689,WEB,"{""diagnostico"": ""DX101"", ""medico"": ""Dr. Lopez""}"
7410,459,21418850,2025-11-23T19:49:49.669294,2025-11-23,455062.68,PENDIENTE,3620,APP,"{""diagnostico"": ""DX171"", ""medico"": ""Dr. Gomez""}"
7411,1142,87460065,2026-01-09T19:49:49.669311,2026-01-09,173819.07,PENDIENTE,1054,WEB,"{""diagnostico"": ""DX96"", ""medico"": ""Dr. Perez""}"
7412,1302,40477707,2025-09-26T19:49:49.669327,2025-09-26,181488.2,PENDIENTE,2494,WEB,{malformado: true}
7413,38,51824395,2025-11-02T19:49:49.669345,2025-11-02,-215500.42,Cancelada,9812,CALL_CENTER,"{""diagnostico"": ""DX126"", ""medico"": ""Dr. Lopez""}"
7414,1545,39716951,2026-01-29T19:49:49.669363,2026-01-29,214866.52,Cancelada,6767,APP,"{""diagnostico"": ""DX73"", ""medico"": ""Dr. Gomez""}"
7415,1790,83175206,2025-11-06T19:49:49.669381,2025-11-06,89040.03,cancelada,8388,APP,"{""diagnostico"": ""DX32"", ""medico"": ""Dr. Lopez""}"
7416,1904,35270245,2025-09-04T19:49:49.669398,2025-09-04,313725.51,CERRADA,3051,WEB,"{""diagnostico"": ""DX171"", ""medico"": ""Dr. Perez""}"
7417,336,86570271,2025-10-28T19:49:49.669415,2025-10-28,221990.97,ACTIVA,7929,APP,"{""diagnostico"": ""DX130"", ""medico"": ""Dr. Perez""}"
7418,1696,72839106,2026-02-21T19:49:49.669435,2026-02-21,136885.17,cancelada,1376,APP,"{""diagnostico"": ""DX55"", ""medico"": ""Dr. Perez""}"
7419,779,61331658,2025-09-27T19:49:49.669454,2025-09-27,473440.37,ACTIVA,8489,CALL_CENTER,"{""diagnostico"": ""DX132"", ""medico"": ""Dr. Gomez""}"
7420,1055,87953730,2025-08-30T19:49:49.669471,2025-08-30,253797.58,PENDIENTE,7744,APP,"{""diagnostico"": ""DX178"", ""medico"": ""Dr. Perez""}"
7421,610,34017402,2025-10-24T19:49:49.669488,2025-10-24,322887.62,CERRADA,8909,WEB,"{""diagnostico"": ""DX164"", ""medico"": ""Dr. Lopez""}"
7422,1352,88275085,2025-10-14T19:49:49.669504,2025-10-14,379645.74,Pendiente,2498,CALL_CENTER,"{""diagnostico"": ""DX109"", ""medico"": ""Dr. Lopez""}"
7423,2002,81258963,2025-09-01T19:49:49.669523,2025-09-01,277066.94,CERRADA,9797,APP,"{""diagnostico"": ""DX30"", ""medico"": ""Dr. Gomez""}"
7424,1625,22243250,2026-01-07T19:49:49.669539,2026-01-07,127907.88,PENDIENTE,2057,APP,"{""diagnostico"": ""DX134"", ""medico"": ""Dr. Lopez""}"
7425,1369,80979113,2025-09-16T19:49:49.669555,2025-09-16,187898.72,Cancelada,6200,CALL_CENTER,"{""diagnostico"": ""DX160"", ""medico"": ""Dr. Gomez""}"
7426,705,99506762,2026-02-03T19:49:49.669572,2026-02-03,335933.39,Pendiente,1488,APP,"{""diagnostico"": ""DX100"", ""medico"": ""Dr. Perez""}"
7427,2090,51723273,2025-09-13T19:49:49.669588,2025-09-13,317364.19,Cancelada,8355,WEB,"{""diagnostico"": ""DX54"", ""medico"": ""Dr. Lopez""}"
7428,385,53797567,2025-11-02T19:49:49.669609,2025-11-02,147692.4,Cancelada,5176,WEB,"{""diagnostico"": ""DX86"", ""medico"": ""Dr. Gomez""}"
7429,1562,67822265,2026-01-21T19:49:49.669625,2026-01-21,269925.72,Cancelada,5284,CALL_CENTER,"{""diagnostico"": ""DX76"", ""medico"": ""Dr. Gomez""}"
7430,353,67296879,2026-01-10T19:49:49.669642,2026-01-10,142661.63,CERRADA,3926,WEB,"{""diagnostico"": ""DX88"", ""medico"": ""Dr. Perez""}"
7431,167,62771985,2025-11-21T19:49:49.669657,2025-11-21,300737.51,PENDIENTE,6640,WEB,"{""diagnostico"": ""DX6"", ""medico"": ""Dr. Gomez""}"
7432,822,99431178,2025-10-27T19:49:49.669674,2025-10-27,322046.38,cancelada,6801,WEB,"{""diagnostico"": ""DX50"", ""medico"": ""Dr. Perez""}"
7433,72,17171582,2025-12-25T19:49:49.669690,2025-12-25,253559.84,CERRADA,9921,WEB,"{""diagnostico"": ""DX76"", ""medico"": ""Dr. Gomez""}"
7434,36,42276289,2026-02-14T19:49:49.669706,2026-02-14,228098.35,CERRADA,8188,APP,"{""diagnostico"": ""DX78"", ""medico"": ""Dr. Lopez""}"
7435,1671,94809529,2025-10-14T19:49:49.669722,2025-10-14,137602.8,CERRADA,6495,CALL_CENTER,"{""diagnostico"": ""DX185"", ""medico"": ""Dr. Gomez""}"
7436,190,84797123,2026-01-22T19:49:49.669763,2026-01-22,233665.51,Cancelada,6274,APP,"{""diagnostico"": ""DX192"", ""medico"": ""Dr. Perez""}"
7437,454,88453728,2025-11-18T19:49:49.669782,2025-11-18,298033.43,Pendiente,4706,WEB,"{""diagnostico"": ""DX158"", ""medico"": ""Dr. Gomez""}"
7438,1060,67882002,2025-10-20T19:49:49.669798,2025-10-20,239804.65,ACTIVA,1082,WEB,"{""diagnostico"": ""DX124"", ""medico"": ""Dr. Lopez""}"
7439,1524,49653754,2025-10-14T19:49:49.669815,2025-10-14,282062.32,ACTIVA,9572,APP,"{""diagnostico"": ""DX27"", ""medico"": ""Dr. Gomez""}"
7440,637,38757932,2026-01-29T19:49:49.669831,2026-01-29,265420.8,ACTIVA,1282,WEB,"{""diagnostico"": ""DX182"", ""medico"": ""Dr. Gomez""}"
7441,214,56073896,2025-09-27T19:49:49.669847,2025-09-27,382932.02,Cancelada,4873,APP,"{""diagnostico"": ""DX159"", ""medico"": ""Dr. Perez""}"
7442,519,83613957,2026-02-25T19:49:49.669866,2026-02-25,91012.4,Cancelada,1940,WEB,"{""diagnostico"": ""DX21"", ""medico"": ""Dr. Gomez""}"
7443,242,63214806,2025-09-20T19:49:49.669883,2025-09-20,56937.74,CERRADA,5431,CALL_CENTER,"{""diagnostico"": ""DX38"", ""medico"": ""Dr. Perez""}"
7444,251,92762822,2025-10-09T19:49:49.669903,2025-10-09,332279.17,CERRADA,1263,CALL_CENTER,"{""diagnostico"": ""DX89"", ""medico"": ""Dr. Perez""}"
7445,899,96525657,2025-12-23T19:49:49.669920,2025-12-23,179304.7,Pendiente,9753,CALL_CENTER,"{""diagnostico"": ""DX86"", ""medico"": ""Dr. Perez""}"
7446,1158,28468603,2025-10-20T19:49:49.669936,2025-10-20,362962.75,Pendiente,6861,WEB,"{""diagnostico"": ""DX61"", ""medico"": ""Dr. Gomez""}"
7447,1375,79833360,2026-01-03T19:49:49.669953,2026-01-03,79708.72,Pendiente,2045,APP,"{""diagnostico"": ""DX32"", ""medico"": ""Dr. Gomez""}"
7448,1103,58285213,2025-10-17T19:49:49.669970,2025-10-17,289474.79,ACTIVA,4355,CALL_CENTER,"{""diagnostico"": ""DX46"", ""medico"": ""Dr. Perez""}"
7449,1715,52118101,2026-01-22T19:49:49.669986,2026-01-22,211612.98,ACTIVA,1640,APP,"{""diagnostico"": ""DX67"", ""medico"": ""Dr. Lopez""}"
7450,1830,68059092,2025-09-03T19:49:49.670005,2025-09-03,-302451.14,CERRADA,8867,CALL_CENTER,"{""diagnostico"": ""DX191"", ""medico"": ""Dr. Lopez""}"
7451,17,16028283,2025-12-08T19:49:49.670022,2025-12-08,77865.02,ACTIVA,5277,WEB,"{""diagnostico"": ""DX161"", ""medico"": ""Dr. Perez""}"
7452,792,55061933,2025-09-15T19:49:49.670039,2025-09-15,290440.15,cancelada,8507,CALL_CENTER,"{""diagnostico"": ""DX155"", ""medico"": ""Dr. Gomez""}"
7453,353,77114058,2025-12-23T19:49:49.670070,2025-12-23,287779.95,Pendiente,6350,APP,"{""diagnostico"": ""DX157"", ""medico"": ""Dr. Perez""}"
7454,1601,35021303,2026-02-15T19:49:49.670089,2026-02-15,342096.97,CERRADA,1089,CALL_CENTER,"{""diagnostico"": ""DX83"", ""medico"": ""Dr. Gomez""}"
7455,1926,21085378,2025-11-18T19:49:49.670105,2025-11-18,96259.48,cancelada,6297,APP,"{""diagnostico"": ""DX125"", ""medico"": ""Dr. Gomez""}"
7456,1803,57576777,2026-02-25T19:49:49.670122,2026-02-25,85929.04,Cancelada,4061,APP,"{""diagnostico"": ""DX45"", ""medico"": ""Dr. Lopez""}"
7457,431,72712408,2025-10-19T19:49:49.670138,2025-10-19,342339.64,ACTIVA,1452,CALL_CENTER,{malformado: true}
7458,1135,49983009,2025-12-25T19:49:49.670152,2025-12-25,199956.35,CERRADA,6658,WEB,"{""diagnostico"": ""DX175"", ""medico"": ""Dr. Perez""}"
7459,1989,44890907,2025-11-17T19:49:49.670168,2025-11-17,209756.24,cancelada,1495,WEB,"{""diagnostico"": ""DX117"", ""medico"": ""Dr. Gomez""}"
7460,941,37209166,2025-10-23T19:49:49.670187,2025-10-23,198570.96,CERRADA,4614,CALL_CENTER,"{""diagnostico"": ""DX137"", ""medico"": ""Dr. Gomez""}"
7461,676,29383154,2025-11-09T19:49:49.670204,2025-11-09,169564.55,cancelada,4794,CALL_CENTER,"{""diagnostico"": ""DX43"", ""medico"": ""Dr. Perez""}"
7462,1289,69533668,2025-08-26T19:49:49.670296,2025-08-26,392141.21,ACTIVA,9121,CALL_CENTER,"{""diagnostico"": ""DX130"", ""medico"": ""Dr. Gomez""}"
7463,1217,19638976,2025-11-12T19:49:49.670317,2025-11-12,395620.95,Pendiente,2088,CALL_CENTER,"{""diagnostico"": ""DX111"", ""medico"": ""Dr. Gomez""}"
7464,317,20411810,2025-11-27T19:49:49.670333,2025-11-27,27244.12,CERRADA,1394,APP,"{""diagnostico"": ""DX197"", ""medico"": ""Dr. Perez""}"
7465,1220,82906459,2026-01-23T19:49:49.670350,2026-01-23,337328.04,cancelada,5551,WEB,"{""diagnostico"": ""DX164"", ""medico"": ""Dr. Perez""}"
7466,276,42968866,2026-01-18T19:49:49.670365,2026-01-18,404699.24,Pendiente,5895,WEB,"{""diagnostico"": ""DX149"", ""medico"": ""Dr. Perez""}"
7467,1133,76055352,2025-09-03T19:49:49.670381,2025-09-03,203999.06,CERRADA,9648,WEB,"{""diagnostico"": ""DX149"", ""medico"": ""Dr. Lopez""}"
7468,915,58290301,2025-09-27T19:49:49.670399,2025-09-27,292003.98,Cancelada,3292,APP,"{""diagnostico"": ""DX160"", ""medico"": ""Dr. Lopez""}"
7469,784,57184515,2026-01-23T19:49:49.670415,2026-01-23,465124.22,Pendiente,9247,CALL_CENTER,"{""diagnostico"": ""DX119"", ""medico"": ""Dr. Gomez""}"
7470,424,92128236,2025-11-02T19:49:49.670435,2025-11-02,216656.89,cancelada,5977,CALL_CENTER,"{""diagnostico"": ""DX50"", ""medico"": ""Dr. Gomez""}"
7471,2096,15464748,2025-10-19T19:49:49.670451,2025-10-19,85584.0,PENDIENTE,4983,CALL_CENTER,"{""diagnostico"": ""DX79"", ""medico"": ""Dr. Perez""}"
7472,187,32613348,2025-11-02T19:49:49.670468,2025-11-02,348912.69,cancelada,8758,CALL_CENTER,"{""diagnostico"": ""DX184"", ""medico"": ""Dr. Gomez""}"
7473,2056,79268438,2025-11-23T19:49:49.670484,2025-11-23,275839.67,Cancelada,5371,CALL_CENTER,"{""diagnostico"": ""DX119"", ""medico"": ""Dr. Lopez""}"
7474,825,13414731,2026-02-07T19:49:49.670501,2026-02-07,288095.64,PENDIENTE,4969,WEB,"{""diagnostico"": ""DX100"", ""medico"": ""Dr. Perez""}"
7475,477,53999776,2025-09-05T19:49:49.670517,2025-09-05,131735.18,PENDIENTE,7243,APP,"{""diagnostico"": ""DX33"", ""medico"": ""Dr. Lopez""}"
7476,330,85441706,2025-12-27T19:49:49.670533,2025-12-27,200904.56,Pendiente,4006,APP,"{""diagnostico"": ""DX122"", ""medico"": ""Dr. Lopez""}"
7477,1909,83263452,2025-10-26T19:49:49.670548,2025-10-26,209793.49,Cancelada,1872,APP,"{""diagnostico"": ""DX98"", ""medico"": ""Dr. Lopez""}"
7478,1909,98601365,2026-01-23T19:49:49.670567,2026-01-23,266194.43,CERRADA,4260,APP,"{""diagnostico"": ""DX166"", ""medico"": ""Dr. Gomez""}"
7479,694,58241138,2026-02-11T19:49:49.670583,2026-02-11,189971.75,PENDIENTE,6228,APP,"{""diagnostico"": ""DX44"", ""medico"": ""Dr. Perez""}"
7480,114,31823885,2025-09-03T19:49:49.670599,2025-09-03,120076.49,PENDIENTE,1221,CALL_CENTER,"{""diagnostico"": ""DX22"", ""medico"": ""Dr. Gomez""}"
7481,1778,20174470,2025-10-11T19:49:49.670616,2025-10-11,232699.2,ACTIVA,2296,CALL_CENTER,"{""diagnostico"": ""DX84"", ""medico"": ""Dr. Perez""}"
7482,288,16410423,2025-10-28T19:49:49.670632,2025-10-28,381641.86,CERRADA,2853,WEB,"{""diagnostico"": ""DX79"", ""medico"": ""Dr. Perez""}"
7483,570,51851509,2025-11-11T19:49:49.670648,2025-11-11,218698.8,ACTIVA,3551,WEB,"{""diagnostico"": ""DX80"", ""medico"": ""Dr. Perez""}"
7484,110,79665499,2025-12-25T19:49:49.670663,2025-12-25,147747.88,cancelada,6693,CALL_CENTER,"{""diagnostico"": ""DX148"", ""medico"": ""Dr. Gomez""}"
7485,568,83073711,2025-09-02T19:49:49.670681,2025-09-02,364278.84,Cancelada,8973,WEB,"{""diagnostico"": ""DX79"", ""medico"": ""Dr. Lopez""}"
7486,976,85216809,2025-12-19T19:49:49.670698,2025-12-19,282712.19,ACTIVA,7012,APP,"{""diagnostico"": ""DX129"", ""medico"": ""Dr. Gomez""}"
7487,124,34071787,2025-12-17T19:49:49.670714,2025-12-17,235017.3,cancelada,6239,APP,"{""diagnostico"": ""DX199"", ""medico"": ""Dr. Lopez""}"
7488,83,50011961,2025-09-02T19:49:49.670730,2025-09-02,350331.24,ACTIVA,3090,CALL_CENTER,"{""diagnostico"": ""DX19"", ""medico"": ""Dr. Perez""}"
7489,1533,71023671,2025-12-19T19:49:49.670746,2025-12-19,283529.88,Pendiente,6247,APP,"{""diagnostico"": ""DX11"", ""medico"": ""Dr. Lopez""}"
7490,1342,33431265,2025-11-27T19:49:49.670762,2025-11-27,224979.21,Cancelada,7459,WEB,"{""diagnostico"": ""DX142"", ""medico"": ""Dr. Gomez""}"
7491,710,32539073,2025-09-04T19:49:49.670779,2025-09-04,389787.4,Pendiente,3902,APP,"{""diagnostico"": ""DX189"", ""medico"": ""Dr. Gomez""}"
7492,1598,34724701,2025-10-05T19:49:49.670798,2025-10-05,288469.93,cancelada,9631,APP,"{""diagnostico"": ""DX132"", ""medico"": ""Dr. Perez""}"
7493,532,56511045,2026-02-06T19:49:49.670814,2026-02-06,324686.99,Cancelada,6101,CALL_CENTER,"{""diagnostico"": ""DX71"", ""medico"": ""Dr. Perez""}"
7494,1075,82974047,2026-02-14T19:49:49.670831,2026-02-14,217934.78,Cancelada,4199,WEB,"{""diagnostico"": ""DX51"", ""medico"": ""Dr. Lopez""}"
7495,1803,60841567,2025-12-24T19:49:49.670846,2025-12-24,122986.99,Pendiente,7444,APP,"{""diagnostico"": ""DX164"", ""medico"": ""Dr. Perez""}"
7496,518,81700673,2026-02-24T19:49:49.670864,2026-02-24,323968.28,Cancelada,4400,WEB,"{""diagnostico"": ""DX91"", ""medico"": ""Dr. Perez""}"
